,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
40943,35,admin.,married,university.degree,no,no,no,cellular,oct,wed,194,1,3,2,success,-1.1,94.601,-49.5,0.985,4963.6,yes
2312,53,technician,married,professional.course,unknown,yes,no,telephone,may,tue,383,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
17870,56,admin.,divorced,university.degree,no,yes,no,cellular,jul,tue,86,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
40977,42,technician,married,professional.course,no,yes,yes,cellular,oct,mon,509,1,6,1,success,-1.1,94.601,-49.5,1.0,4963.6,yes
5872,31,management,single,high.school,no,yes,no,telephone,may,mon,159,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38407,38,admin.,married,university.degree,no,yes,no,cellular,oct,wed,576,1,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,yes
32313,55,blue-collar,married,unknown,unknown,no,no,cellular,may,fri,9,2,999,2,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
25717,31,management,single,university.degree,no,yes,no,cellular,nov,wed,424,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
8582,29,admin.,single,high.school,no,no,no,telephone,jun,wed,211,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
20682,45,self-employed,married,basic.6y,no,yes,no,cellular,aug,wed,100,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
35606,29,admin.,married,university.degree,no,yes,no,cellular,may,mon,565,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,yes
9183,56,blue-collar,married,high.school,unknown,yes,no,telephone,jun,fri,79,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
5450,56,admin.,married,university.degree,unknown,no,no,telephone,may,fri,213,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
21109,34,admin.,single,university.degree,no,no,no,cellular,aug,mon,299,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
26590,30,blue-collar,married,basic.9y,unknown,no,no,cellular,nov,thu,677,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,yes
16173,45,entrepreneur,divorced,professional.course,no,yes,no,cellular,jul,tue,211,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
39092,41,admin.,married,university.degree,no,yes,no,cellular,dec,thu,500,1,999,0,nonexistent,-3.0,92.713,-33.0,0.7070000000000001,5023.5,yes
30174,48,entrepreneur,married,university.degree,no,yes,no,cellular,apr,thu,871,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
17149,45,admin.,married,high.school,no,yes,no,cellular,jul,fri,172,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
35277,31,self-employed,divorced,basic.9y,no,yes,no,cellular,may,fri,12,10,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
40145,53,blue-collar,single,basic.9y,no,yes,no,telephone,jul,wed,897,2,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,yes
9087,36,blue-collar,married,high.school,no,yes,no,telephone,jun,fri,178,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
39110,32,self-employed,single,university.degree,no,yes,no,cellular,dec,mon,205,4,999,1,failure,-3.0,92.713,-33.0,0.706,5023.5,yes
30048,19,student,single,basic.4y,no,no,yes,cellular,apr,wed,371,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
13809,30,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,150,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
19299,38,admin.,single,high.school,no,no,no,cellular,aug,wed,181,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
40193,49,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,253,3,15,1,success,-1.7,94.215,-40.3,0.87,4991.6,yes
12466,31,technician,married,university.degree,no,yes,yes,cellular,jul,mon,385,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,yes
15724,43,admin.,married,high.school,no,no,yes,cellular,jul,mon,304,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
37045,42,admin.,single,university.degree,no,no,no,cellular,jul,wed,268,2,999,0,nonexistent,-2.9,92.469,-33.6,1.0290000000000001,5076.2,yes
36486,40,management,divorced,university.degree,no,yes,no,cellular,jun,wed,117,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
40135,30,student,single,professional.course,no,yes,no,cellular,jul,wed,334,4,999,2,failure,-1.7,94.215,-40.3,0.84,4991.6,yes
35221,44,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,611,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,yes
8014,55,technician,married,professional.course,no,yes,no,telephone,jun,mon,555,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,yes
37624,48,technician,married,high.school,no,yes,no,cellular,aug,mon,711,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,yes
4378,35,blue-collar,single,unknown,no,yes,no,telephone,may,tue,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
1892,38,management,married,university.degree,no,no,no,telephone,may,fri,32,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
7621,39,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,199,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
35083,33,services,married,high.school,no,yes,no,cellular,may,fri,178,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
13134,31,services,married,basic.9y,no,no,no,cellular,jul,wed,679,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
24604,41,technician,married,basic.6y,no,yes,no,telephone,nov,mon,60,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
15685,29,blue-collar,married,basic.4y,no,yes,yes,cellular,jul,mon,93,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
3456,29,technician,single,professional.course,no,yes,yes,telephone,may,thu,118,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
13620,57,management,married,basic.4y,unknown,no,yes,cellular,jul,thu,584,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes
7941,55,admin.,married,high.school,no,no,yes,telephone,jun,mon,250,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
16564,25,blue-collar,single,basic.9y,no,yes,no,cellular,jul,wed,439,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
32755,39,blue-collar,married,professional.course,no,no,no,cellular,may,mon,149,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
13781,26,technician,married,university.degree,no,yes,no,cellular,jul,thu,290,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
37737,61,retired,married,basic.4y,no,yes,yes,cellular,aug,fri,374,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,yes
35873,48,entrepreneur,married,university.degree,no,yes,no,cellular,may,fri,316,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,yes
38488,71,retired,married,basic.4y,no,no,no,cellular,oct,tue,207,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,yes
33217,59,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,690,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes
34800,20,blue-collar,single,high.school,no,yes,no,cellular,may,thu,908,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
28641,29,admin.,single,university.degree,no,no,no,cellular,apr,thu,271,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
39432,48,admin.,married,professional.course,no,yes,no,cellular,apr,mon,333,1,7,1,success,-1.8,93.749,-34.6,0.642,5008.7,yes
2435,38,entrepreneur,married,basic.9y,no,no,no,telephone,may,tue,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
17346,47,technician,single,professional.course,no,yes,no,cellular,jul,mon,108,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
27818,88,retired,divorced,basic.4y,no,yes,no,cellular,mar,wed,101,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.663,5099.1,yes
36652,52,blue-collar,single,basic.9y,no,no,no,cellular,jun,fri,174,2,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,yes
19618,46,admin.,married,basic.9y,no,no,no,cellular,aug,thu,73,6,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
14864,55,housemaid,married,university.degree,no,no,no,cellular,jul,wed,988,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,yes
40463,43,technician,married,high.school,no,yes,no,cellular,aug,wed,1363,1,999,0,nonexistent,-1.7,94.027,-38.3,0.903,4991.6,yes
18485,24,admin.,single,high.school,no,yes,no,cellular,jul,thu,725,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,yes
36990,56,retired,married,high.school,no,yes,no,cellular,jul,fri,603,1,999,0,nonexistent,-2.9,92.469,-33.6,1.0590000000000002,5076.2,no
39694,50,unemployed,married,high.school,no,no,no,telephone,may,tue,353,3,999,0,nonexistent,-1.8,93.876,-40.0,0.688,5008.7,yes
23540,35,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,125,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
30119,47,services,married,high.school,no,yes,no,cellular,apr,wed,636,2,999,0,nonexistent,-1.8,93.075,-47.1,1.3719999999999999,5099.1,yes
7983,33,services,single,university.degree,unknown,no,no,telephone,jun,mon,747,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,yes
40718,86,retired,married,unknown,unknown,yes,yes,cellular,sep,tue,211,1,7,4,success,-1.1,94.199,-37.5,0.877,4963.6,yes
40975,44,technician,married,high.school,no,yes,yes,cellular,oct,mon,310,1,999,1,failure,-1.1,94.601,-49.5,1.0,4963.6,yes
3711,29,blue-collar,single,unknown,no,no,no,telephone,may,fri,299,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
19753,35,technician,married,high.school,no,no,no,telephone,aug,fri,243,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
25255,46,technician,married,professional.course,no,yes,no,cellular,nov,tue,135,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
21160,33,technician,single,professional.course,no,yes,no,cellular,aug,mon,122,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
22308,35,technician,single,university.degree,no,yes,no,cellular,aug,thu,154,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
40955,61,blue-collar,married,professional.course,no,yes,no,cellular,oct,thu,246,2,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,yes
28548,45,services,married,high.school,no,yes,no,cellular,apr,wed,651,4,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
41030,28,admin.,single,university.degree,no,no,no,cellular,oct,mon,225,1,3,3,success,-1.1,94.601,-49.5,1.032,4963.6,yes
39414,53,management,divorced,university.degree,no,yes,no,cellular,apr,thu,222,2,999,0,nonexistent,-1.8,93.749,-34.6,0.64,5008.7,yes
6937,40,technician,married,basic.9y,unknown,yes,no,telephone,may,thu,539,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,yes
29172,32,blue-collar,single,high.school,no,yes,no,cellular,apr,fri,1080,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
39103,37,admin.,married,university.degree,no,no,yes,cellular,dec,mon,206,2,6,1,success,-3.0,92.713,-33.0,0.706,5023.5,yes
37873,73,retired,divorced,high.school,no,yes,no,cellular,aug,mon,114,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.821,5076.2,no
30172,34,technician,single,professional.course,no,yes,no,cellular,apr,thu,313,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
20343,53,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,506,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
2763,33,unemployed,divorced,basic.9y,no,no,no,telephone,may,wed,1321,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes
34423,30,student,unknown,basic.9y,no,no,no,cellular,may,thu,155,1,999,2,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
39117,26,technician,single,university.degree,no,yes,no,cellular,dec,tue,296,1,5,1,success,-3.0,92.713,-33.0,0.7070000000000001,5023.5,yes
36469,24,blue-collar,single,basic.9y,no,yes,no,cellular,jun,wed,406,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
13402,39,technician,single,high.school,no,yes,no,telephone,jul,wed,233,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
26527,31,services,single,high.school,no,yes,no,cellular,nov,thu,475,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
20124,38,technician,divorced,high.school,no,yes,no,cellular,aug,mon,384,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
30490,57,admin.,single,university.degree,no,no,yes,cellular,may,mon,532,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes
193,42,technician,married,university.degree,no,no,no,telephone,may,mon,228,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
25385,35,admin.,single,university.degree,no,no,no,cellular,nov,tue,898,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
5270,37,admin.,married,university.degree,no,yes,yes,telephone,may,fri,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
14424,44,services,divorced,basic.9y,no,no,no,cellular,jul,tue,805,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes
40670,29,admin.,single,high.school,no,yes,no,cellular,sep,thu,216,1,6,2,success,-1.1,94.199,-37.5,0.879,4963.6,yes
35500,46,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,410,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
29985,47,housemaid,single,professional.course,no,yes,no,cellular,apr,tue,100,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
14815,23,blue-collar,single,high.school,no,no,no,cellular,jul,wed,435,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,yes
14074,46,housemaid,married,basic.4y,unknown,no,no,cellular,jul,fri,1649,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes
6226,60,retired,married,university.degree,unknown,yes,no,telephone,may,tue,245,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
8087,51,services,married,high.school,unknown,yes,no,telephone,jun,mon,229,8,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
6213,52,management,married,professional.course,no,yes,no,telephone,may,tue,709,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
16440,40,admin.,divorced,university.degree,no,unknown,unknown,cellular,jul,wed,145,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
24503,48,management,married,unknown,no,yes,yes,cellular,nov,mon,323,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
23958,47,admin.,married,university.degree,no,no,no,cellular,aug,fri,451,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
2588,40,technician,single,high.school,no,no,no,telephone,may,tue,151,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
7162,36,admin.,single,university.degree,no,no,no,telephone,may,thu,792,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,yes
25238,36,admin.,married,high.school,no,yes,no,cellular,nov,tue,722,3,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
36985,47,blue-collar,married,professional.course,no,yes,no,cellular,jul,fri,175,1,999,0,nonexistent,-2.9,92.469,-33.6,1.0590000000000002,5076.2,yes
38594,59,technician,married,basic.9y,no,no,no,cellular,oct,fri,445,1,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,yes
25439,31,blue-collar,single,high.school,no,yes,no,cellular,nov,wed,180,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
6740,34,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,193,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
9004,46,management,married,basic.6y,unknown,no,no,telephone,jun,thu,90,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
25449,31,admin.,single,high.school,no,no,no,cellular,nov,wed,511,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
16796,41,entrepreneur,single,high.school,no,yes,no,cellular,jul,thu,1204,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
40627,32,admin.,married,high.school,no,unknown,unknown,cellular,sep,mon,908,1,6,4,success,-1.1,94.199,-37.5,0.882,4963.6,yes
16370,26,services,single,high.school,no,yes,no,cellular,jul,wed,284,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
19185,48,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,1208,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes
40228,64,admin.,married,high.school,no,no,no,cellular,jul,thu,368,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,yes
38456,22,student,single,basic.9y,no,no,no,cellular,oct,fri,438,1,999,1,failure,-3.4,92.431,-26.9,0.73,5017.5,yes
28902,19,student,single,unknown,no,yes,no,cellular,apr,fri,156,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
36551,29,services,single,high.school,no,yes,yes,cellular,jun,wed,431,2,999,2,failure,-2.9,92.963,-40.8,1.26,5076.2,yes
11701,36,self-employed,married,professional.course,no,no,no,telephone,jun,fri,161,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
15866,57,blue-collar,married,professional.course,unknown,yes,no,cellular,jul,mon,857,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,yes
35832,38,services,married,high.school,no,yes,no,cellular,may,fri,324,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,yes
31295,30,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,wed,297,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
12935,45,management,married,university.degree,unknown,unknown,unknown,cellular,jul,tue,107,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
88,49,technician,married,basic.9y,no,no,no,telephone,may,mon,1467,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
36284,55,admin.,married,high.school,no,no,no,cellular,jun,mon,180,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
29823,25,admin.,single,university.degree,no,no,yes,cellular,apr,mon,120,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
37789,51,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,192,1,6,1,success,-2.9,92.20100000000001,-31.4,0.838,5076.2,yes
38893,48,management,married,university.degree,no,yes,yes,cellular,nov,tue,747,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
18290,35,blue-collar,married,basic.4y,no,no,no,cellular,jul,wed,103,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
4955,35,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,395,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
26886,37,management,married,unknown,no,yes,no,cellular,nov,thu,884,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
40781,33,admin.,married,university.degree,no,no,no,cellular,sep,wed,208,2,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
35049,23,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,523,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,yes
9959,52,services,married,university.degree,no,yes,yes,telephone,jun,wed,516,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
39784,25,services,single,unknown,no,yes,no,cellular,jun,tue,318,1,999,0,nonexistent,-1.7,94.055,-39.8,0.7020000000000001,4991.6,yes
22291,44,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,thu,191,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
6814,34,technician,married,basic.9y,no,no,no,telephone,may,wed,593,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40623,34,services,divorced,high.school,no,yes,no,telephone,sep,mon,11,1,999,1,failure,-1.1,94.199,-37.5,0.882,4963.6,no
30550,44,self-employed,single,professional.course,no,yes,no,cellular,may,mon,922,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes
27637,33,admin.,single,professional.course,no,yes,no,telephone,nov,fri,240,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
38301,37,blue-collar,married,basic.6y,no,yes,no,cellular,oct,thu,262,4,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,no
39504,73,retired,single,professional.course,no,no,no,cellular,apr,fri,291,1,6,3,success,-1.8,93.749,-34.6,0.645,5008.7,yes
38107,52,admin.,married,university.degree,no,no,no,cellular,sep,fri,1104,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.762,5017.5,yes
36712,34,admin.,single,high.school,no,no,no,cellular,jun,fri,548,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
38845,50,admin.,married,university.degree,no,yes,no,cellular,nov,mon,183,1,3,1,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
15144,32,admin.,single,university.degree,no,no,no,cellular,jul,thu,79,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
1501,41,services,divorced,high.school,no,yes,no,telephone,may,thu,985,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
8196,32,blue-collar,single,high.school,no,no,no,telephone,jun,tue,956,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
9963,49,management,divorced,high.school,unknown,no,no,telephone,jun,wed,319,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
3469,36,admin.,divorced,university.degree,no,yes,no,telephone,may,thu,309,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
22390,35,technician,single,university.degree,no,yes,no,cellular,aug,fri,974,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes
34220,32,management,married,university.degree,no,yes,yes,cellular,may,wed,36,9,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
36268,37,admin.,married,university.degree,no,yes,yes,cellular,jun,mon,412,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes
39865,27,student,single,university.degree,no,no,yes,cellular,jun,mon,237,2,3,4,success,-1.7,94.055,-39.8,0.72,4991.6,no
29180,38,unemployed,divorced,high.school,no,yes,yes,cellular,apr,fri,715,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
37507,40,admin.,married,high.school,no,no,no,cellular,aug,thu,477,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes
33200,36,entrepreneur,single,university.degree,no,no,no,cellular,may,tue,612,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes
28495,57,technician,married,professional.course,no,yes,no,cellular,apr,tue,324,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
32704,39,services,married,high.school,no,yes,no,cellular,may,mon,198,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
37409,56,admin.,married,basic.9y,no,yes,no,cellular,aug,wed,73,1,4,1,success,-2.9,92.20100000000001,-31.4,0.879,5076.2,yes
35286,32,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,122,8,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
36952,50,admin.,married,university.degree,no,no,no,cellular,jul,thu,356,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,yes
16835,57,self-employed,married,university.degree,no,no,yes,cellular,jul,thu,1441,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
13834,30,services,married,high.school,no,yes,no,cellular,jul,fri,812,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes
37658,37,admin.,married,university.degree,no,yes,no,cellular,aug,tue,148,1,999,2,failure,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,yes
38415,88,retired,divorced,basic.4y,no,no,no,cellular,oct,wed,512,2,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,yes
28373,36,admin.,single,university.degree,no,yes,no,cellular,apr,thu,592,4,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,yes
26689,34,self-employed,married,illiterate,no,yes,no,cellular,nov,thu,488,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,yes
25453,34,admin.,single,high.school,no,no,no,cellular,nov,wed,740,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
16392,31,blue-collar,single,high.school,no,yes,yes,cellular,jul,wed,870,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes
16287,23,services,single,high.school,no,no,no,cellular,jul,tue,191,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
26637,31,blue-collar,single,basic.4y,no,yes,no,cellular,nov,thu,111,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
37333,35,self-employed,married,university.degree,no,yes,no,telephone,aug,tue,88,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.883,5076.2,no
19913,53,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,fri,148,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
34607,28,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,933,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,yes
23820,40,admin.,divorced,professional.course,no,yes,yes,cellular,aug,fri,90,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
37887,53,admin.,married,university.degree,unknown,yes,no,cellular,sep,tue,81,5,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5,no
36010,33,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,482,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,yes
22786,57,self-employed,married,university.degree,unknown,yes,no,cellular,aug,mon,932,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
2538,51,retired,married,basic.4y,unknown,yes,yes,telephone,may,tue,394,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
39556,38,admin.,single,high.school,no,yes,yes,cellular,apr,thu,449,1,13,1,success,-1.8,93.749,-34.6,0.659,5008.7,yes
29470,42,services,married,high.school,no,yes,yes,cellular,apr,mon,234,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
